img_id,img_name,question,answer
3625,xmlab494/source.jpg,Which part of the human body is the organ located in the image?,Head
3626,xmlab494/source.jpg,Where is the brain edema?,Upper Left Lobe
3627,xmlab494/source.jpg,What is the organ system visualized?,Head
3628,xmlab494/source.jpg,Is/Are there abnormalities in the patient's left brain lobe?,Yes
3629,xmlab494/source.jpg,Is the tumor enhancing?,Yes
3630,xmlab494/source.jpg,How to prevent the occurrence of the disease on the upper left lobe of brain in this image?,"Pay attention to dietary hygiene, strengthen physical fitness and avoid brain trauma"
3631,xmlab496/source.jpg,What modality is used to take this image?,MRI
3632,xmlab496/source.jpg,What type of MRI is shown in this image?,T1
3633,xmlab496/source.jpg,Is this a coronal section?,No
3634,xmlab496/source.jpg,Which part of the body does this image belong to?,Head
3635,xmlab496/source.jpg,Which hemisphere is normal?,Both
3636,xmlab496/source.jpg,Which organ system is imaged?,Head
3637,xmlab496/source.jpg,Is this image normal?,Yes
3638,xmlab496/source.jpg,How much damage will be caused to the body taking such an image?,None
3639,xmlab497/source.jpg,What type of medical image is this?,MRI
3640,xmlab497/source.jpg,Is this a T1 weighted or T2 weighted MRI image?,T1
3641,xmlab497/source.jpg,Is this sagittal plane?,No
3642,xmlab497/source.jpg,Where does the image represent in the body?,Head
3643,xmlab497/source.jpg,What is the organ system visualized?,Head
3644,xmlab497/source.jpg,Is the brain healthy?,Yes
3645,xmlab5/source.jpg,What modality is used to take this image?,MRI
3646,xmlab5/source.jpg,Which part of the body does this image belong to?,Abdomen
3647,xmlab5/source.jpg,What is the mr weighting in this image?,T2
3648,xmlab5/source.jpg,What is the largest organ in the picture?,Liver
3649,xmlab5/source.jpg,Does the picture contain liver?,Yes
3650,xmlab5/source.jpg,Does the picture contain kidney?,Yes
3651,xmlab5/source.jpg,Does the picture contain spleen?,Yes
3652,xmlab50/source.jpg,What modality is used to take this image?,MRI
3653,xmlab50/source.jpg,Which part of the body does this image belong to?,Brain
3654,xmlab50/source.jpg,What is the mr weighting in this image?,T2
3655,xmlab50/source.jpg,What is the main organ in the image?,Brain
3656,xmlab50/source.jpg,What is the largest organ in the picture?,Brain
3657,xmlab50/source.jpg,Does the picture contain brian?,Yes
3658,xmlab50/source.jpg,What diseases are included in the picture?,"Brain Edema, Brain Tumor"
3659,xmlab50/source.jpg,Does the brain look abnormal?,Yes
3660,xmlab50/source.jpg,Where is/are the abnormality located?,Lower Right
3661,xmlab500/source.jpg,Is this an MRI scan?,Yes
3662,xmlab500/source.jpg,Is this an MRI image with T2 weighted?,No
3663,xmlab500/source.jpg,Is this a transverse plane?,Yes
3664,xmlab500/source.jpg,Which part of the body does this image belong to?,Head
3665,xmlab500/source.jpg,Where is the brain tumor located?,Lower Right Lobe
3666,xmlab500/source.jpg,Which organ system is imaged?,Head
3667,xmlab500/source.jpg,Can brain edema be observed in the picture?,Yes
3668,xmlab500/source.jpg,What color does the brain edema show in the picture?,Dark Gray
3669,xmlab500/source.jpg,How much damage will be caused to the body taking such an image?,None
3670,xmlab501/source.jpg,Is this image taken via CT?,No
3671,xmlab501/source.jpg,What is the mr weighting in this image?,T1
3672,xmlab501/source.jpg,In what plane is this image scanned?,Transverse Plane
3673,xmlab501/source.jpg,Which part of the body does this image belong to?,Head
3674,xmlab501/source.jpg,Where is the brain edema located?,Lower Right Lobe
3675,xmlab501/source.jpg,What is the organ system visualized?,Head
3676,xmlab501/source.jpg,What diseases are included in the picture?,"Brain Edema, Brain Enhancing Tumor, Brain Non-enhancing Tumor"
3677,xmlab501/source.jpg,What is the color of brain enhancing tumor in this image?,White
3678,xmlab501/source.jpg,How much damage will be caused to the body taking such an image?,None
3679,xmlab502/source.jpg,Is this a CT?,No
3680,xmlab502/source.jpg,What type of MRI is shown in this image?,T1
3681,xmlab502/source.jpg,What is the scanning plane of this image?,Transverse Plane
3682,xmlab502/source.jpg,Do the organs in the image exist in the abdomen?,No
3683,xmlab502/source.jpg,Where is the brain enhancing tumor?,Left Lobe
3684,xmlab502/source.jpg,What organ system is primarily present in this image?,Head
3685,xmlab502/source.jpg,What diseases are included in the picture?,"Brain Edema, Brain Enhancing Tumor, Brain Non-enhancing Tumor"
3686,xmlab502/source.jpg,What color does the brain enhancing tumor show in the picture?,White
3687,xmlab502/source.jpg,What is the main cause of the disease on the left lobe of brain in this picture?,"Brain embryonic tissue dysplasia, genetic factors, chemical factors"
3688,xmlab504/source.jpg,How was this image taken?,MRI
3689,xmlab504/source.jpg,Is this an MRI image with T1 weighted?,Yes
3690,xmlab504/source.jpg,Is this a transverse plane?,Yes
3691,xmlab504/source.jpg,Where does the picture show?,Head
3692,xmlab504/source.jpg,Where is/are the abnormality located?,Upper Right Lobe
3693,xmlab504/source.jpg,Which organ system is imaged?,Head
3694,xmlab504/source.jpg,What diseases are included in the picture?,"Brain Edema, Brain Enhancing Tumor, Brain Non-enhancing Tumor"
3695,xmlab504/source.jpg,How many kinds of abnormalities are there in this image?,3
3696,xmlab504/source.jpg,How to treat the most severe disease in this image?,"Medical treatment, supportive treatment, surgical treatment"
3697,xmlab507/source.jpg,How was this image taken?,MRI
3698,xmlab507/source.jpg,Is this an MRI image with T2 weighted?,No
3699,xmlab507/source.jpg,What is the scanning plane of this image?,Transverse Plane
3700,xmlab507/source.jpg,Where does the picture show?,Head
3701,xmlab507/source.jpg,"Which lobe is abnormal,left or right?",Left
3702,xmlab507/source.jpg,What organ system is pictured?,Head
3703,xmlab507/source.jpg,Is the brain abnormal?,Yes
3704,xmlab507/source.jpg,Is the brain non-enhancing tumor hyperdense or hypodense?,Hypodense
3705,xmlab507/source.jpg,How many kinds of abnormalities are there in this image?,3
3706,xmlab507/source.jpg,What kind of symptoms will the disease on the left lobe of brain in the picture bring to the patient?,"Visual impairment, vomiting, tinnitus, increased intracranial pressure"
3707,xmlab509/source.jpg,What imaging modality was used?,MRI
3708,xmlab509/source.jpg,What is the mr weighting in this image?,T1
3709,xmlab509/source.jpg,Is this a coronal plane?,No
3710,xmlab509/source.jpg,Where does the image represent in the body?,Head
3711,xmlab509/source.jpg,Where is the brain non-enhancing tumor?,Left Lobe
3712,xmlab509/source.jpg,Which organ system is imaged?,Head
3713,xmlab509/source.jpg,Does the brain look normal?,No
3714,xmlab509/source.jpg,What is the color of abnormality in this image?,White
3715,xmlab509/source.jpg,What is the main cause of the disease on the left lobe of brain in this picture?,"Brain embryonic tissue dysplasia, genetic factors, chemical factors"
3716,xmlab51/source.jpg,What modality is used to take this image?,MRI
3717,xmlab51/source.jpg,Which part of the body does this image belong to?,Brain
3718,xmlab51/source.jpg,What is the mr weighting in this image?,T2
3719,xmlab51/source.jpg,What is the main organ in the image?,Brain
3720,xmlab51/source.jpg,What is the largest organ in the picture?,Brain
3721,xmlab51/source.jpg,Does the picture contain brian?,Yes
3722,xmlab51/source.jpg,What diseases are included in the picture?,"Brain Edema, Brain Tumor"
3723,xmlab51/source.jpg,Does the brain look abnormal?,No
3724,xmlab51/source.jpg,Where is/are the abnormality located?,Lower Left
3725,xmlab511/source.jpg,What modality is used to take this image?,MRI
3726,xmlab511/source.jpg,"Which kind of weighting is this image generated with, t1 or t2?",T1
3727,xmlab511/source.jpg,In what plane is this image scanned?,Transverse Plane
3728,xmlab511/source.jpg,Which part of the human body is the organ located in the image?,Head
3729,xmlab511/source.jpg,Where is the brain tumor?,Lower Left Lobe
3730,xmlab511/source.jpg,What is the organ system visualized?,Head
3731,xmlab511/source.jpg,What diseases are included in the picture?,"Brain Edema, Brain Enhancing Tumor, Brain Non-enhancing Tumor"
3732,xmlab511/source.jpg,How many kinds of abnormalities are there in this image?,3
3733,xmlab511/source.jpg,How to prevent the occurrence of the disease on the lower left lobe of brain in this image?,"Pay attention to dietary hygiene, strengthen physical fitness and avoid brain trauma"
3734,xmlab512/source.jpg,What modality is used to take this image?,MRI
3735,xmlab512/source.jpg,What is the mr weighting in this image?,T1
3736,xmlab512/source.jpg,What is the scanning plane of this image?,Transverse Plane
3737,xmlab512/source.jpg,Which part do the organs in this image locate from the aspect of the whole body?,Head
3738,xmlab512/source.jpg,Where is the brain tumor located?,Lower Left Lobe
3739,xmlab512/source.jpg,Which organ system is imaged?,Head
3740,xmlab512/source.jpg,What diseases are included in the picture?,"Brain Edema, Brain Enhancing Tumor, Brain Non-enhancing Tumor"
3741,xmlab512/source.jpg,How many kinds of abnormalities are there in this image?,3
3742,xmlab512/source.jpg,How to prevent the occurrence of the disease on the lower left lobe of brain in this image?,"Pay attention to dietary hygiene, strengthen physical fitness and avoid brain trauma"
3743,xmlab514/source.jpg,Is this image taken via X-Ray?,No
3744,xmlab514/source.jpg,Is this a T1 weighted or T2 weighted MRI image?,T1
3745,xmlab514/source.jpg,What scanning plane does this image belong to?,Transverse Plane
3746,xmlab514/source.jpg,Which part of the body does this image belong to?,Head
3747,xmlab514/source.jpg,Where is/are the abnormality located?,Right Lobe
3748,xmlab514/source.jpg,Is this a study of the chest?,No
3749,xmlab514/source.jpg,Is there evidence of a brain edema?,Yes
3750,xmlab514/source.jpg,What color does the brain non-enhancing tumor show in the picture?,Dark Gray
3751,xmlab514/source.jpg,How many kinds of abnormalities are there in this image?,2
3752,xmlab514/source.jpg,How to treat the most severe disease in this image?,"Medical treatment, supportive treatment, surgical treatment"
3753,xmlab515/source.jpg,"Which type of modality is shown about this image, MRI, CT or X-Ray?",MRI
3754,xmlab515/source.jpg,Is this a T1 weighted or T2 weighted MRI image?,T1
3755,xmlab515/source.jpg,What is the scanning plane of this image?,Transverse Plane
3756,xmlab515/source.jpg,Do the organs in the image exist in the abdomen?,No
3757,xmlab515/source.jpg,Where is/are the abnormality located?,Right Lobe
3758,xmlab515/source.jpg,Is this a study of the neck?,No
3759,xmlab515/source.jpg,What disease is/are shown on the right of brain?,"Brain Edema, Brain Enhancing Tumor, Brain Non-enhancing Tumor"
3760,xmlab515/source.jpg,What is the color of brain edema in this image?,Dark Gray
3761,xmlab515/source.jpg,What kind of symptoms will the disease on the right lobe of brain in the picture bring to the patient?,"Visual impairment, vomiting, tinnitus, increased intracranial pressure"
3762,xmlab516/source.jpg,How was this image taken?,MRI
3763,xmlab516/source.jpg,Is this a T1 weighted or T2 weighted MRI image?,T1
3764,xmlab516/source.jpg,Is this a transverse plane?,Yes
3765,xmlab516/source.jpg,Do the organs in the image exist in the pelvic cavity?,No
3766,xmlab516/source.jpg,Where is the brain edema?,Lower Right Lobe
3767,xmlab516/source.jpg,What organ system is primarily present in this image?,Head
3768,xmlab516/source.jpg,What disease is/are shown on the right of brain?,"Brain Edema, Brain Enhancing Tumor, Brain Non-enhancing Tumor"
3769,xmlab516/source.jpg,What is the color of brain enhancing tumor in this image?,White
3770,xmlab516/source.jpg,What is the main cause of the disease on the lower right lobe of brain in this picture?,"Brain embryonic tissue dysplasia, genetic factors, chemical factors"
3771,xmlab519/source.jpg,What modality is shown in this image?,MRI
3772,xmlab519/source.jpg,Is this an MRI image with T2 weighted?,No
3773,xmlab519/source.jpg,Is this a transverse section?,Yes
3774,xmlab519/source.jpg,Which part do the organs in this image locate from the aspect of the whole body?,Head
3775,xmlab519/source.jpg,Which hemisphere is normal?,Left
3776,xmlab519/source.jpg,What is the organ system visualized?,Head
3777,xmlab519/source.jpg,Is/Are there abnormalities in the patient's right brain lobe?,Yes
3778,xmlab519/source.jpg,How much damage will be caused to the body taking such an image?,None
3779,xmlab52/source.jpg,What modality is used to take this image?,MRI
3780,xmlab52/source.jpg,Which part of the body does this image belong to?,Brain
3781,xmlab52/source.jpg,What is the mr weighting in this image?,T2
3782,xmlab52/source.jpg,What is the main organ in the image?,Brain
3783,xmlab52/source.jpg,What is the largest organ in the picture?,Brain
3784,xmlab52/source.jpg,Does the picture contain brian?,Yes
3785,xmlab52/source.jpg,What diseases are included in the picture?,Brain Edema
3786,xmlab52/source.jpg,Does the brain look abnormal?,Yes
3787,xmlab52/source.jpg,Where is/are the abnormality located?,Lower Left
3788,xmlab520/source.jpg,What modality is used to take this image?,MRI
3789,xmlab520/source.jpg,Is this an MRI image with T2 weighted?,No
3790,xmlab520/source.jpg,Is this a coronal plane?,No
3791,xmlab520/source.jpg,Which part of the body does this image belong to?,Head
3792,xmlab520/source.jpg,"Which lobe is abnormal,left or right?",Right
3793,xmlab520/source.jpg,What organ system is pictured?,Head
3794,xmlab520/source.jpg,Is/Are there abnormalities in the patient's right brain lobe?,Yes
3795,xmlab520/source.jpg,Is brain tumor white or gray relative to other tissues?,White
3796,xmlab520/source.jpg,What kind of symptoms will the disease on the right lobe of brain in the picture bring to the patient?,"Visual impairment, vomiting, tinnitus, increased intracranial pressure"
3797,xmlab521/source.jpg,Is this image taken via MRI?,Yes
3798,xmlab521/source.jpg,Is this an MRI image with T1 weighted?,Yes
3799,xmlab521/source.jpg,Is this a transverse section?,Yes
3800,xmlab521/source.jpg,Do the organs in the image exist in the pelvic cavity?,No
3801,xmlab521/source.jpg,Where are the abnormalities in this image?,Upper Right Lobe
3802,xmlab521/source.jpg,Which organ system is imaged?,Head
3803,xmlab521/source.jpg,What disease is/are shown on the right of brain?,"Brain Edema, Brain Enhancing Tumor, Brain Non-enhancing Tumor"
3804,xmlab521/source.jpg,How many kinds of abnormalities are there in this image?,3
3805,xmlab521/source.jpg,How to prevent the occurrence of the disease on the upper right lobe of brain in this image?,"Pay attention to dietary hygiene, strengthen physical fitness and avoid brain trauma"
3806,xmlab523/source.jpg,What modality is shown in this image?,MRI
3807,xmlab523/source.jpg,What type of MRI is shown in this image?,T2
3808,xmlab523/source.jpg,In what plane is this image scanned?,Transverse Plane
3809,xmlab523/source.jpg,Which part of the body does this image belong to?,Head
3810,xmlab523/source.jpg,Which lobe is normal?,Right
3811,xmlab523/source.jpg,Is this a study of the head?,Yes
3812,xmlab523/source.jpg,Is/Are there abnormalities in the patient's left brain lobe?,Yes
3813,xmlab523/source.jpg,How much damage will be caused to the body taking such an image?,None
3814,xmlab524/source.jpg,Is this a X-Ray?,No
3815,xmlab524/source.jpg,What is the mr weighting in this image?,T2
3816,xmlab524/source.jpg,In what plane is this image scanned?,Transverse Plane
3817,xmlab524/source.jpg,Do the organs in the image exist in the head?,Yes
3818,xmlab524/source.jpg,"Which lobe is abnormal,left or right?",Left
3819,xmlab524/source.jpg,What is the organ system visualized?,Head
3820,xmlab524/source.jpg,Does the brain look abnormal?,Yes
3821,xmlab524/source.jpg,How many kinds of abnormalities are there in this image?,1
3822,xmlab524/source.jpg,What kind of symptoms will the disease on the left lobe of brain in the picture bring to the patient?,"Encephalomalacia, local edema, confusion, increased intracranial pressure"
3823,xmlab526/source.jpg,Is this image taken via X-Ray?,No
3824,xmlab526/source.jpg,Is this an MRI image with T1 weighted?,No
3825,xmlab526/source.jpg,What is the scanning plane of this image?,Transverse Plane
3826,xmlab526/source.jpg,Do the organs in the image exist in the head?,Yes
3827,xmlab526/source.jpg,Where is the brain edema?,Upper Left Lobe
3828,xmlab526/source.jpg,What is the organ system visualized?,Head
3829,xmlab526/source.jpg,What diseases are included in the picture?,"Brain Edema, Brain Non-enhancing Tumor"
3830,xmlab526/source.jpg,Is brain tumor white or gray relative to other tissues?,White
3831,xmlab526/source.jpg,How many kinds of abnormalities are there in this image?,2
3832,xmlab526/source.jpg,How much damage will be caused to the body taking such an image?,None
3833,xmlab527/source.jpg,"Which type of modality is shown about this image, MRI, CT or X-Ray?",MRI
3834,xmlab527/source.jpg,Is this an MRI image with T2 weighted?,Yes
3835,xmlab527/source.jpg,Is this a coronal section?,No
3836,xmlab527/source.jpg,Where does the image represent in the body?,Head
3837,xmlab527/source.jpg,Where is the brain tumor located?,Left Lobe
3838,xmlab527/source.jpg,What is the organ system visualized?,Head
3839,xmlab527/source.jpg,What disease is/are shown on the left of brain?,"Brain Edema, Brain Non-enhancing Tumor"
3840,xmlab527/source.jpg,What density is the abnormality?,Hyperdense
3841,xmlab527/source.jpg,How to prevent the occurrence of the disease on the left lobe of brain in this image?,"Pay attention to dietary hygiene, strengthen physical fitness and avoid brain trauma"
3842,xmlab528/source.jpg,Is this a CT?,No
3843,xmlab528/source.jpg,What is the mr weighting in this image?,T2
3844,xmlab528/source.jpg,In what plane is this image scanned?,Transverse Plane
3845,xmlab528/source.jpg,Where does the picture show?,Head
3846,xmlab528/source.jpg,Where is/are the abnormality located?,Left Lobe
3847,xmlab528/source.jpg,What is the organ system visualized?,Head
3848,xmlab528/source.jpg,What disease is/are shown on the left of brain?,"Brain Edema, Brain Non-enhancing Tumor"
3849,xmlab528/source.jpg,What is the color of abnormality in this image?,White
3850,xmlab528/source.jpg,How to prevent the occurrence of the disease on the left lobe of brain in this image?,"Pay attention to dietary hygiene, strengthen physical fitness and avoid brain trauma"
3851,xmlab530/source.jpg,What imaging modality was used?,MRI
3852,xmlab530/source.jpg,Is this an MRI image with T1 weighted?,No
3853,xmlab530/source.jpg,Is this sagittal plane?,No
3854,xmlab530/source.jpg,Where does the picture show?,Head
3855,xmlab530/source.jpg,Where is the brain non-enhancing tumor?,Upper Right Lobe
3856,xmlab530/source.jpg,Which organ system is imaged?,Head
3857,xmlab530/source.jpg,Does the patient have brain tumor?,Yes
3858,xmlab530/source.jpg,How many kinds of abnormalities are there in this image?,3
3859,xmlab530/source.jpg,How to prevent the occurrence of the disease on the upper right lobe of brain in this image?,"Pay attention to dietary hygiene, strengthen physical fitness and avoid brain trauma"
3860,xmlab531/source.jpg,Is this a X-Ray?,No
3861,xmlab531/source.jpg,"Which kind of weighting is this image generated with, t1 or t2?",T2
3862,xmlab531/source.jpg,Is this sagittal plane?,No
3863,xmlab531/source.jpg,Do the organs in the image exist in the head?,Yes
3864,xmlab531/source.jpg,"Which lobe is abnormal,left or right?",Right
3865,xmlab531/source.jpg,Is this a study of the head?,Yes
3866,xmlab531/source.jpg,Can brain edema be observed in the picture?,Yes
3867,xmlab531/source.jpg,How many kinds of abnormalities are there in this image?,3
3868,xmlab531/source.jpg,What kind of symptoms will the disease on the upper right lobe of brain in the picture bring to the patient?,"Visual impairment, vomiting, tinnitus, increased intracranial pressure"
3869,xmlab533/source.jpg,Is this an MRI scan?,Yes
3870,xmlab533/source.jpg,Is this an MRI image with T2 weighted?,Yes
3871,xmlab533/source.jpg,Is this a transverse section?,Yes
3872,xmlab533/source.jpg,Which part of the human body is the organ located in the image?,Head
3873,xmlab533/source.jpg,Where are the abnormalities in this image?,Right Lobe
3874,xmlab533/source.jpg,What organ system is pictured?,Head
3875,xmlab533/source.jpg,What disease is/are shown on the right of brain?,Brain Edema
3876,xmlab533/source.jpg,How to prevent the occurrence of the disease on the right lobe of brain in this image?,"Treat brain diseases promptly, keep healthy"
3877,xmlab534/source.jpg,Is this an MRI scan?,Yes
3878,xmlab534/source.jpg,"Which kind of weighting is this image generated with, t1 or t2?",T2
3879,xmlab534/source.jpg,Is this a transverse plane?,Yes
3880,xmlab534/source.jpg,Which part of the body does this image belong to?,Head
3881,xmlab534/source.jpg,Where is the brain edema?,Left Lobe
3882,xmlab534/source.jpg,What organ system is pictured?,Head
3883,xmlab534/source.jpg,What diseases are included in the picture?,"Brain Edema, Brain Enhancing Tumor, Brain Non-enhancing Tumor"
3884,xmlab534/source.jpg,How much damage will be caused to the body taking such an image?,None
3885,xmlab535/source.jpg,Is this an MRI?,Yes
3886,xmlab535/source.jpg,Is this an MRI image with T2 weighted?,Yes
3887,xmlab535/source.jpg,In what plane is this image scanned?,Transverse Plane
3888,xmlab535/source.jpg,Which part do the organs in this image locate from the aspect of the whole body?,Head
3889,xmlab535/source.jpg,Where are the abnormalities in this image?,Left Lobe
3890,xmlab535/source.jpg,Which organ system is imaged?,Head
3891,xmlab535/source.jpg,Is the brain normal appearing?,No
3892,xmlab535/source.jpg,What is the main cause of the disease on the left lobe of brain in this picture?,"Craniocerebral injury, intracranial space-occupying lesions, intracranial inflammation, cerebrovascular lesions, cerebral hypoxia"
3893,xmlab537/source.jpg,What is the scanning plane of this image?,Transverse Plane
3894,xmlab537/source.jpg,Which place does the colon locate in this image?,Top
3895,xmlab537/source.jpg,What is the organ on the top of the body in this image?,Colon
3896,xmlab537/source.jpg,Does the rectum appear in this picture?,No
3897,xmlab537/source.jpg,Is there a liver in the image?,Yes
3898,xmlab537/source.jpg,"Which is the biggest in this image,small bowel,left kidney or liver?",Liver
3899,xmlab537/source.jpg,How many existing heart in this image?,0
3900,xmlab537/source.jpg,What is the function of the top organ in this picture?,"Absorb water, excrete body waste"
3901,xmlab537/source.jpg,Which organs/organ is part of the nervous system in this image?,Spinal cord
3902,xmlab537/source.jpg,Which organs/organ in the picture belong to the nervous system?,Spinal cord
3903,xmlab537/source.jpg,Does the picture contain the organ that could be used for breathing?,No
3904,xmlab537/source.jpg,Are there organs in the picture that can discharge waste?,Yes
3905,xmlab539/source.jpg,Which is the kidney in this image?,Symmetrical to the bottom spine
3906,xmlab539/source.jpg,Is this a study of the head?,No
3907,xmlab539/source.jpg,Is there femoral head in this picture?,No
3908,xmlab539/source.jpg,Does the stomach appear in the image?,No
3909,xmlab539/source.jpg,What color is the spleen in this image?,Gray
3910,xmlab539/source.jpg,"Which is the biggest in this image,spleen,left kidney or liver?",Liver
3911,xmlab539/source.jpg,How many lungs are shown in this image?,0
3912,xmlab539/source.jpg,What is the shape of spinal cord in this image?,Circular
3913,xmlab539/source.jpg,What is the function of the top organ in this picture?,"Absorb water, excrete body waste"
3914,xmlab539/source.jpg,Which organs/organ in the picture belong to the nervous system?,Spinal cord
3915,xmlab539/source.jpg,Do any of the organs in the picture belong to the urinary system?,Yes
3916,xmlab539/source.jpg,Are there organs in the picture that can absorb nutrients?,Yes
3917,xmlab54/source.jpg,What modality is used to take this image?,MRI
3918,xmlab54/source.jpg,Which part of the body does this image belong to?,Brain
3919,xmlab54/source.jpg,What is the mr weighting in this image?,T2
3920,xmlab54/source.jpg,What is the main organ in the image?,Brain
3921,xmlab54/source.jpg,What is the largest organ in the picture?,Brain
3922,xmlab54/source.jpg,Does the picture contain brian?,Yes
3923,xmlab54/source.jpg,What diseases are included in the picture?,Brain Edema
3924,xmlab54/source.jpg,Does the brain look abnormal?,Yes
3925,xmlab54/source.jpg,Where is/are the abnormality located?,Right
3926,xmlab541/source.jpg,Which place does the colon locate in this image?,Upper Right
3927,xmlab541/source.jpg,Are/Is there kidneys in the picture?,Yes
3928,xmlab541/source.jpg,Is there a liver in the image?,Yes
3929,xmlab541/source.jpg,"Which is smaller in this image,liver or lung?",Lung
3930,xmlab541/source.jpg,How many existing heart in this image?,0
3931,xmlab541/source.jpg,What is the effect of the black organ on the left of this picture?,Breathe
3932,xmlab541/source.jpg,Which organs/organ is part of the digestive system in this image?,"Colon, Small Bowel"
3933,xmlab541/source.jpg,Which organs/organ in the picture belong to the urinary system?,Kidney
3934,xmlab541/source.jpg,Are there organs in the picture that can adjust water and osmotic pressure balance?,Yes
3935,xmlab541/source.jpg,Do any of the organs in the picture belong to the digestive system?,Yes
3936,xmlab542/source.jpg,Is this a CT?,Yes
3937,xmlab542/source.jpg,Where is the spleen in this image?,Lower Right
3938,xmlab542/source.jpg,What organ is the gray part on the left of the image?,Liver
3939,xmlab542/source.jpg,Does the picture contain mandible?,No
3940,xmlab542/source.jpg,Does the trachea exist in this picture?,No
3941,xmlab542/source.jpg,"Which is smaller in this image,kidney or liver?",Kidney
3942,xmlab542/source.jpg,How many lungs have existed in this image?,1
3943,xmlab542/source.jpg,What is the function of the black hollow in the upper right corner of this image?,"Absorb water, excrete body waste"
3944,xmlab542/source.jpg,Which organs/organ is part of the respiratory system in this image?,Lung
3945,xmlab542/source.jpg,Which organs/organ is part of the digestive system in this image?,"Colon, Small Bowel"
3946,xmlab542/source.jpg,Does the picture contain the organ that could be used for detoxicating?,Yes
3947,xmlab542/source.jpg,Does the picture contain the organ which has the effect of secreting enzymes?,Yes
3948,xmlab545/source.jpg,In what plane is this image scanned?,Transverse Plane
3949,xmlab545/source.jpg,Where is the liver in this image?,Upper Left
3950,xmlab545/source.jpg,What organ is the black hollow in the upper right corner?,Colon
3951,xmlab545/source.jpg,Does the picture contain spinal cord?,Yes
3952,xmlab545/source.jpg,Is there small bowel in this image?,No
3953,xmlab545/source.jpg,"Which is bigger in this image,left lung or left kidney?",Left Kidney
3954,xmlab545/source.jpg,How many lungs have existed in this image?,2
3955,xmlab545/source.jpg,What is the shape of kidney in the picture?,Oval
3956,xmlab545/source.jpg,What is the effect of the leftmost gray organ in this picture?,"Biotransformation, detoxification"
3957,xmlab545/source.jpg,Which organs/organ in the picture belong to the respiratory system?,Lung
3958,xmlab545/source.jpg,Which organs/organ in the picture belong to the digestive system?,Colon
3959,xmlab545/source.jpg,Are there some organs controlling heartbeat and breathing in this image?,No
3960,xmlab545/source.jpg,Are there organs in the picture that can digest food?,Yes
3961,xmlab547/source.jpg,Where is the liver in this image?,Upper Left
3962,xmlab547/source.jpg,What organ is the black hollow in the upper right corner?,Colon
3963,xmlab547/source.jpg,Is there a liver in the image?,Yes
3964,xmlab547/source.jpg,Is there femoral head in this picture?,No
3965,xmlab547/source.jpg,What color is the lung in the picture?,Black
3966,xmlab547/source.jpg,"Which is bigger in this image,liver or kidney?",Liver
3967,xmlab547/source.jpg,How many lungs are shown in this image?,2
3968,xmlab547/source.jpg,What is the effect of the gray organ on the left of this picture?,"Biotransformation, detoxification"
3969,xmlab547/source.jpg,Which organs/organ in the picture belong to the digestive system?,"Stomach, Colon"
3970,xmlab547/source.jpg,Which organs/organ in the picture belong to the nervous system?,Spinal cord
3971,xmlab547/source.jpg,Do any of the organs in the picture belong to the urinary system?,Yes
3972,xmlab547/source.jpg,Does the picture contain the organ that could receive sound?,No
3973,xmlab549/source.jpg,What modality is shown in this image?,CT
3974,xmlab549/source.jpg,What scanning plane does this image belong to?,Transverse Plane
3975,xmlab549/source.jpg,Do the organs in the image exist in the chest?,No
3976,xmlab549/source.jpg,Which place does the colon locate in this image?,Upper Right
3977,xmlab549/source.jpg,Which organs appear in pairs in this image?,Lung
3978,xmlab549/source.jpg,Does the picture contain brain stem?,No
3979,xmlab549/source.jpg,Does the stomach appear in the image?,Yes
3980,xmlab549/source.jpg,What color does the left lung show in the picture?,Black
3981,xmlab549/source.jpg,"Which is smaller in this image,spleen or colon?",Colon
3982,xmlab549/source.jpg,How many organs are there in this image?,6
3983,xmlab549/source.jpg,What is the function of the lower left organ in this picture?,Breathe
3984,xmlab549/source.jpg,Which organs/organ is part of the respiratory system in this image?,Lung
3985,xmlab549/source.jpg,Which organs/organ in the picture belong to the respiratory system?,Lung
3986,xmlab549/source.jpg,Does the picture contain the organ which has the effect of gas delivery?,No
3987,xmlab549/source.jpg,Does the picture contain the organ which has the effect of improving the body's immunity?,Yes
3988,xmlab55/source.jpg,What modality is used to take this image?,MRI
3989,xmlab55/source.jpg,Which part of the body does this image belong to?,Brain
3990,xmlab55/source.jpg,What is the mr weighting in this image?,T2
3991,xmlab55/source.jpg,What is the main organ in the image?,Brain
3992,xmlab55/source.jpg,What is the largest organ in the picture?,Brain
3993,xmlab55/source.jpg,Does the picture contain brian?,Yes
3994,xmlab55/source.jpg,What diseases are included in the picture?,None
3995,xmlab55/source.jpg,Is the brain healthy?,Yes
3996,xmlab550/source.jpg,Do the organs in the image exist in the head?,No
3997,xmlab550/source.jpg,Where is the spleen in this image?,Right
3998,xmlab550/source.jpg,Is this a study of the chest?,No
3999,xmlab550/source.jpg,Are/Is there kidneys in the picture?,No
4000,xmlab550/source.jpg,Does the picture contain stomach?,Yes
4001,xmlab550/source.jpg,"Which is the biggest in this image,spleen, stomach or liver?",Liver
4002,xmlab550/source.jpg,How many organs are there in this image?,6
4003,xmlab550/source.jpg,What is the shape of spinal cord in this image?,Circular
4004,xmlab550/source.jpg,How much damage will be caused to the body taking such an image?,Much
